index,success,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date,popularity,artist,track,country,indie,other,minutes,rap/hip-hop,rock,edm,jazz,pop
Rita Ora: Anywhere,0,3.42,64.9,74.3,0.0,11,8.55,-6.042000000000001,0,6.79,106.915,34.4,2018-11-23,64,Rita Ora,Anywhere,0,0,0,3.5971166666666665,0,0,1,0,1
Rita Ora: Let You Love Me,0,27.500000000000004,47.5,84.6,0.0,10,8.24,-3.344,1,28.300000000000004,96.036,45.1,2018-11-23,70,Rita Ora,Let You Love Me,0,0,0,3.1853333333333333,0,0,1,0,1
Rita Ora: New Look,0,32.5,65.5,65.6,0.0,10,16.0,-3.935,1,10.9,90.965,64.1,2018-11-23,55,Rita Ora,New Look,0,0,0,2.5738833333333333,0,0,1,0,1
Avicii: Lonely Together - (feat. Rita Ora) Alan Walker Remix,0,28.4,52.2,77.2,0.0,5,23.6,-5.7989999999999995,1,5.25,102.62799999999999,47.3,2017-11-17,67,Avicii,Lonely Together - (feat. Rita Ora) Alan Walker Remix,0,0,0,2.996,0,0,1,0,1
Rita Ora: Your Song,0,13.3,85.3,57.10000000000001,0.0,1,5.64,-5.845,1,5.43,117.991,95.8,2018-11-23,61,Rita Ora,Your Song,0,0,0,3.002666666666667,0,0,1,0,1
Rita Ora: Only Want You,0,5.99,65.4,52.800000000000004,0.007140000000000001,6,9.75,-6.224,0,4.12,82.014,37.6,2018-11-23,69,Rita Ora,Only Want You,0,0,0,3.0126666666666666,0,0,1,0,1
Rita Ora: First Time High,0,60.5,67.9,59.5,0.0,4,9.66,-5.9910000000000005,1,6.97,102.932,51.1,2018-11-23,47,Rita Ora,First Time High,0,0,0,3.0371166666666665,0,0,1,0,1
Liam Payne: For You (Fifty Shades Freed) (& Rita Ora),1,1.67,54.1,78.7,0.0,2,15.7,-4.618,0,3.3099999999999996,113.0,20.0,2018-02-09,70,Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),0,0,0,4.090883333333333,0,0,1,0,1
Rudimental: Summer Love,0,17.5,56.00000000000001,72.3,0.315,1,14.899999999999999,-6.263,1,4.590000000000001,159.915,28.199999999999996,2018-11-23,57,Rudimental,Summer Love,0,0,0,4.302333333333333,0,0,1,0,1
"Rita Ora: Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",0,1.6400000000000001,72.8,69.0,0.0,8,10.4,-4.343999999999999,0,5.24,94.02799999999999,41.5,2018-11-23,59,Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",0,0,0,3.6858833333333334,0,0,1,0,1
Rita Ora: Keep Talking (feat. Julia Michaels),0,40.7,76.0,44.3,0.0,1,8.72,-7.386,1,6.52,97.025,52.2,2018-11-23,47,Rita Ora,Keep Talking (feat. Julia Michaels),0,0,0,3.564,0,0,1,0,1
Rita Ora: Hell Of A Life,0,2.35,52.5,72.1,0.000266,0,8.780000000000001,-6.452999999999999,0,4.5,127.963,30.7,2018-11-23,47,Rita Ora,Hell Of A Life,0,0,0,3.9208833333333333,0,0,1,0,1
Rita Ora: Velvet Rope,0,47.2,54.0,55.7,0.0,4,30.8,-4.8580000000000005,1,5.1499999999999995,88.954,42.6,2018-11-23,49,Rita Ora,Velvet Rope,0,0,0,3.9231166666666666,0,0,1,0,1
Rita Ora: Falling To Pieces,0,0.966,64.7,70.3,0.00168,3,22.2,-5.871,1,2.78,91.94,36.0,2018-11-23,48,Rita Ora,Falling To Pieces,0,0,0,4.352,0,0,1,0,1
Rita Ora: Cashmere,0,2.39,74.7,55.60000000000001,0.0,1,11.2,-6.95,1,6.140000000000001,121.994,64.7,2018-11-23,46,Rita Ora,Cashmere,0,0,0,2.9262166666666665,0,0,1,0,1
Rita Ora: Soul Survivor,0,59.099999999999994,42.7,38.3,0.0,7,9.82,-7.725,0,3.26,97.26,28.9,2018-11-23,47,Rita Ora,Soul Survivor,0,0,0,3.486,0,0,1,0,1
JID: Frequency Change,0,47.0,63.3,50.6,0.0,1,95.9,-16.808,1,86.3,70.128,78.4,2018-11-26,44,JID,Frequency Change,0,0,0,0.9853,1,0,0,0,0
JID: Slick Talk,0,3.84,51.2,88.1,0.0,7,26.899999999999995,-5.102,1,41.7,77.51100000000001,44.6,2018-11-26,56,JID,Slick Talk,0,0,0,4.49505,1,0,0,0,0
JID: Westbrook (with A$AP Ferg),0,4.54,62.1,77.9,0.0,1,4.79,-4.354,1,40.6,90.72200000000001,43.2,2018-11-26,58,JID,Westbrook (with A$AP Ferg),0,0,0,3.95495,1,0,0,0,0
JID: Off Deez (with J. Cole),0,0.207,83.6,57.9,0.0,9,11.0,-6.164,1,24.3,85.486,43.1,2018-11-26,68,JID,Off Deez (with J. Cole),0,0,0,3.5559666666666665,1,0,0,0,0
JID: 151 Rum,0,15.5,75.6,86.7,0.28500000000000003,7,33.0,-3.6260000000000003,1,16.2,129.983,66.6,2018-11-26,68,JID,151 Rum,0,0,0,2.613,1,0,0,0,0
JID: Off Da Zoinkys,0,13.3,70.8,63.2,0.0,7,62.1,-7.4910000000000005,1,47.5,137.981,37.3,2018-11-26,59,JID,Off Da Zoinkys,0,0,0,3.47615,1,0,0,0,0
JID: Workin Out,0,38.4,81.8,56.99999999999999,0.0102,10,19.0,-8.067,0,28.499999999999996,126.93799999999999,56.10000000000001,2018-11-26,61,JID,Workin Out,0,0,0,3.7809833333333334,1,0,0,0,0
JID: Tiiied (feat. 6LACK & Ella Mai),0,60.0,58.8,64.4,0.0,2,64.7,-7.523,0,22.7,97.18299999999999,10.2,2018-11-26,55,JID,Tiiied (feat. 6LACK & Ella Mai),0,0,0,4.080033333333334,1,0,0,0,0
JID: Skrawberries (feat. BJ The Chicago Kid),0,9.51,61.3,77.0,0.0,6,7.6,-4.197,0,20.9,80.969,50.5,2018-11-26,55,JID,Skrawberries (feat. BJ The Chicago Kid),0,0,0,3.6482,1,0,0,0,0
JID: Hot Box (feat. Method Man & Joey Bada$$),0,49.4,74.4,69.7,0.0,7,7.470000000000001,-8.068,1,36.8,79.202,64.0,2018-11-26,52,JID,Hot Box (feat. Method Man & Joey Bada$$),0,0,0,4.863466666666667,1,0,0,0,0
JID: Mounted Up,0,1.95,74.1,60.6,0.0333,8,33.7,-7.832999999999999,1,25.3,108.126,45.5,2018-11-26,49,JID,Mounted Up,0,0,0,3.0430333333333333,1,0,0,0,0
JID: Just Da Other Day,0,9.04,82.1,52.900000000000006,0.000173,1,16.2,-6.9239999999999995,1,18.0,98.555,6.22,2018-11-26,53,JID,Just Da Other Day,0,0,0,3.8174166666666665,1,0,0,0,0
JID: Despacito Too,0,9.68,64.6,70.5,0.0,11,35.6,-6.579,0,39.5,144.056,37.9,2018-11-26,48,JID,Despacito Too,0,0,0,4.238016666666667,1,0,0,0,0
JID: Hasta Luego - Bonus,0,3.5900000000000003,76.9,50.5,0.0106,11,10.7,-6.882000000000001,0,25.2,140.063,29.7,2018-11-26,54,JID,Hasta Luego - Bonus,0,0,0,3.6867666666666667,1,0,0,0,0
The 1975: The 1975,0,71.3,41.6,12.9,0.0,5,9.180000000000001,-13.173,1,10.3,138.404,27.800000000000004,2018-11-30,52,The 1975,The 1975,0,0,0,1.5803666666666667,0,1,0,0,1
The 1975: Give Yourself A Try,0,0.00306,31.3,80.0,0.0,11,49.7,-5.011,1,6.83,183.047,87.1,2018-11-30,64,The 1975,Give Yourself A Try,0,0,0,3.276483333333333,0,1,0,0,1
The 1975: TOOTIMETOOTIMETOOTIME,0,20.9,66.7,79.8,1.5,8,9.719999999999999,-5.935,1,6.75,114.98100000000001,48.5,2018-11-30,69,The 1975,TOOTIMETOOTIMETOOTIME,0,0,0,3.464183333333333,0,1,0,0,1
The 1975: How To Draw / Petrichor,0,77.8,41.3,79.2,29.2,11,7.2700000000000005,-7.9510000000000005,1,26.1,138.22799999999998,3.8600000000000003,2018-11-30,52,The 1975,How To Draw / Petrichor,0,0,0,5.8270333333333335,0,1,0,0,1
The 1975: Love It If We Made It,0,0.06999999999999999,47.2,75.1,0.0022,4,9.54,-5.252999999999999,1,3.74,180.08900000000003,7.359999999999999,2018-11-30,70,The 1975,Love It If We Made It,0,0,0,4.215433333333333,0,1,0,0,1
The 1975: Be My Mistake,0,84.5,56.3,15.9,0.016999999999999998,6,9.379999999999999,-14.415,1,3.61,109.97,10.1,2018-11-30,64,The 1975,Be My Mistake,0,0,0,4.27815,0,1,0,0,1
The 1975: Sincerity Is Scary,0,5.09,65.6,52.1,0.000485,2,7.91,-5.274,1,3.02,91.031,47.6,2018-11-30,68,The 1975,Sincerity Is Scary,0,0,0,3.7659333333333334,0,1,0,0,1
The 1975: I Like America & America Likes Me,0,3.92,43.9,68.3,0.0,3,10.9,-6.2170000000000005,1,4.18,137.901,7.249999999999999,2018-11-30,60,The 1975,I Like America & America Likes Me,0,0,0,3.4459333333333335,0,1,0,0,1
The 1975: The Man Who Married A Robot / Love Theme,0,93.6,43.7,37.6,0.11,0,10.9,-13.25,1,8.690000000000001,79.188,42.7,2018-11-30,49,The 1975,The Man Who Married A Robot / Love Theme,0,0,0,3.5555833333333333,0,1,0,0,1
The 1975: Inside Your Mind,0,35.3,15.5,43.4,0.0589,4,14.499999999999998,-9.074,1,3.61,85.973,27.500000000000004,2018-11-30,56,The 1975,Inside Your Mind,0,0,0,3.8499666666666665,0,1,0,0,1
The 1975: It's Not Living (If It's Not With You),0,0.0297,61.8,82.4,0.00687,1,6.49,-5.316,1,3.01,121.238,59.8,2018-11-30,71,The 1975,It's Not Living (If It's Not With You),0,0,0,4.138933333333333,0,1,0,0,1
The 1975: Surrounded By Heads And Bodies,0,80.9,42.7,28.4,0.799,6,12.4,-12.959000000000001,1,3.09,127.929,18.5,2018-11-30,54,The 1975,Surrounded By Heads And Bodies,0,0,0,3.93455,0,1,0,0,1
The 1975: Mine,0,88.9,39.3,22.6,0.505,4,7.920000000000001,-14.949000000000002,1,3.73,75.42699999999999,13.600000000000001,2018-11-30,53,The 1975,Mine,0,0,0,4.1148,0,1,0,0,1
The 1975: I Couldn't Be More In Love,0,42.4,55.50000000000001,42.8,0.000335,3,9.81,-7.087000000000001,1,2.86,121.18799999999999,19.9,2018-11-30,57,The 1975,I Couldn't Be More In Love,0,0,0,3.8665333333333334,0,1,0,0,1
The 1975: I Always Wanna Die (Sometimes),0,0.49899999999999994,36.8,51.1,0.0728,4,11.7,-5.477,1,3.29,149.243,5.04,2018-11-30,64,The 1975,I Always Wanna Die (Sometimes),0,0,0,5.244383333333333,0,1,0,0,1
Alessia Cara: Growing Pains,1,8.33,35.3,75.3,0.0,1,38.3,-6.276,0,74.0,191.142,43.2,2018-11-30,56,Alessia Cara,Growing Pains,0,0,0,3.227116666666667,0,0,0,0,1
Alessia Cara: Not Today,0,9.719999999999999,54.7,46.2,0.0005290000000000001,1,9.33,-6.04,1,30.8,111.524,16.0,2018-11-30,54,Alessia Cara,Not Today,0,0,0,2.6091166666666665,0,0,0,0,1
Alessia Cara: I Don't Want To,0,84.0,53.2,29.2,0.0,8,32.1,-10.167,0,38.1,82.441,63.5,2018-11-30,52,Alessia Cara,I Don't Want To,0,0,0,2.7082166666666665,0,0,0,0,1
Alessia Cara: 7 Days,0,21.1,49.7,69.7,0.0,9,16.5,-4.888,0,19.0,79.164,79.9,2018-11-30,53,Alessia Cara,7 Days,0,0,0,3.478,0,0,0,0,1
Alessia Cara: Trust My Lonely,0,0.42100000000000004,61.3,66.8,0.000204,0,32.4,-6.1339999999999995,1,16.2,150.173,62.2,2018-11-30,58,Alessia Cara,Trust My Lonely,0,0,0,3.3291166666666667,0,0,0,0,1
Alessia Cara: Wherever I Live,0,93.6,71.7,16.8,0.0,7,12.7,-12.432,1,10.4,100.811,59.20000000000001,2018-11-30,49,Alessia Cara,Wherever I Live,0,0,0,3.09045,0,0,0,0,1
Alessia Cara: All We Know,0,4.83,47.0,79.2,0.000208,4,12.9,-4.788,1,9.719999999999999,150.95600000000002,40.9,2018-11-30,49,Alessia Cara,All We Know,0,0,0,3.3948833333333335,0,0,0,0,1
Alessia Cara: A Little More,0,80.3,44.8,21.0,0.0,4,15.1,-11.614,1,3.6799999999999997,96.337,22.9,2018-11-30,54,Alessia Cara,A Little More,0,0,0,2.4362166666666667,0,0,0,0,1
Alessia Cara: Comfortable,0,28.300000000000004,69.0,55.3,0.000157,7,14.000000000000002,-5.354,0,3.95,107.975,64.5,2018-11-30,52,Alessia Cara,Comfortable,0,0,0,4.289116666666667,0,0,0,0,1
Alessia Cara: Nintendo Game,0,26.5,47.2,55.3,0.0,2,16.1,-5.5920000000000005,1,22.3,202.984,32.8,2018-11-30,50,Alessia Cara,Nintendo Game,0,0,0,2.698,0,0,0,0,1
Alessia Cara: Out Of Love,0,80.0,49.2,26.700000000000003,0.0,7,24.9,-9.25,1,3.36,117.679,13.699999999999998,2018-11-30,77,Alessia Cara,Out Of Love,0,0,0,3.7948833333333334,0,0,0,0,1
Alessia Cara: Girl Next Door,0,58.3,70.5,51.6,0.0,0,7.8,-5.77,1,11.9,115.76100000000001,42.1,2018-11-30,50,Alessia Cara,Girl Next Door,0,0,0,3.3766666666666665,0,0,0,0,1
Alessia Cara: My Kind,0,35.4,58.20000000000001,62.2,0.0,0,48.9,-5.5729999999999995,0,19.2,149.796,49.5,2018-11-30,50,Alessia Cara,My Kind,0,0,0,3.022666666666667,0,0,0,0,1
Alessia Cara: Easier Said,0,4.6899999999999995,41.1,79.3,0.0,11,7.71,-3.995,0,11.0,111.471,61.1,2018-11-30,48,Alessia Cara,Easier Said,0,0,0,3.421116666666667,0,0,0,0,1
Alessia Cara: Growing Pains (Reprise),1,98.3,42.9,22.1,0.0,7,16.8,-9.096,1,4.32,87.072,32.7,2018-11-30,43,Alessia Cara,Growing Pains (Reprise),0,0,0,0.9968833333333333,0,0,0,0,1
Clean Bandit: Symphony (feat. Zara Larsson),0,23.9,71.5,60.5,0.0014099999999999998,0,18.9,-5.127999999999999,0,4.279999999999999,122.956,45.4,2018-11-30,71,Clean Bandit,Symphony (feat. Zara Larsson),0,0,0,3.54555,0,0,1,0,1
Clean Bandit: Baby (feat. MARINA & Luis Fonsi),0,35.6,75.5,74.0,0.00105,0,9.94,-5.354,0,4.0,116.946,33.0,2018-11-30,63,Clean Bandit,Baby (feat. MARINA & Luis Fonsi),0,0,0,3.424,0,0,1,0,1
Clean Bandit: Solo (feat. Demi Lovato),1,3.5700000000000003,74.0,62.2,0.00485,11,35.6,-4.6080000000000005,0,4.46,104.96600000000001,55.60000000000001,2018-11-30,69,Clean Bandit,Solo (feat. Demi Lovato),0,0,0,3.7117833333333334,0,0,1,0,1
Clean Bandit: Rockabye (feat. Sean Paul & Anne-Marie),0,38.3,71.7,73.0,0.0,9,39.8,-4.729,0,5.680000000000001,102.00200000000001,79.2,2018-11-30,63,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),0,0,0,4.186216666666667,0,0,1,0,1
Clean Bandit: Mama (feat. Ellie Goulding),0,22.5,73.7,71.4,0.000379,1,26.700000000000003,-6.138,0,3.6700000000000004,102.046,60.8,2018-11-30,71,Clean Bandit,Mama (feat. Ellie Goulding),0,0,0,3.1662166666666667,0,0,1,0,1
Clean Bandit: Should've Known Better (feat. Anne-Marie),0,14.400000000000002,63.800000000000004,72.9,0.00038600000000000006,5,25.7,-5.859,1,4.05,75.029,50.6,2018-11-30,55,Clean Bandit,Should've Known Better (feat. Anne-Marie),0,0,0,3.5846666666666667,0,0,1,0,1
Clean Bandit: Out at Night (feat. KYLE & Big Boi),0,9.06,73.6,71.0,0.0060999999999999995,5,21.6,-7.138,0,4.29,105.005,33.4,2018-11-30,53,Clean Bandit,Out at Night (feat. KYLE & Big Boi),0,0,0,3.909116666666667,0,0,1,0,1
Clean Bandit: Last Goodbye (feat. Tove Styrke & Stefflon Don),0,0.5910000000000001,60.699999999999996,58.8,0.000905,10,21.9,-6.727,0,8.58,158.016,39.6,2018-11-30,48,Clean Bandit,Last Goodbye (feat. Tove Styrke & Stefflon Don),0,0,0,3.33245,0,0,1,0,1
Clean Bandit: We Were Just Kids (feat. Craig David & Kirsten Joy),0,26.700000000000003,77.3,56.8,0.0,0,11.2,-7.71,1,4.93,99.975,46.7,2018-11-30,52,Clean Bandit,We Were Just Kids (feat. Craig David & Kirsten Joy),0,0,0,3.48555,0,0,1,0,1
Clean Bandit: Nowhere (feat. Rita Ora & KYLE),0,5.74,79.3,62.4,0.000208,11,20.8,-6.024,0,3.44,100.024,75.5,2018-11-30,50,Clean Bandit,Nowhere (feat. Rita Ora & KYLE),0,0,0,3.767333333333333,0,0,1,0,1
Clean Bandit: I Miss You (feat. Julia Michaels),1,29.9,69.3,62.4,0.0007639999999999999,0,9.55,-7.482,0,4.4799999999999995,105.00200000000001,36.9,2018-11-30,75,Clean Bandit,I Miss You (feat. Julia Michaels),0,0,0,3.433116666666667,0,0,1,0,1
Clean Bandit: In Us I Believe (feat. ALMA),0,0.8329999999999999,68.5,74.6,0.0154,6,13.4,-6.9639999999999995,1,3.53,96.006,53.0,2018-11-30,47,Clean Bandit,In Us I Believe (feat. ALMA),0,0,0,3.4631166666666666,0,0,1,0,1
Clean Bandit: 24 Hours (feat. Yasmin Green),0,2.6599999999999997,74.2,76.9,0.0,0,31.7,-5.975,1,3.2800000000000002,92.022,50.4,2018-11-30,48,Clean Bandit,24 Hours (feat. Yasmin Green),0,0,0,3.048,0,0,1,0,1
Clean Bandit: Playboy Style (feat. Charli XCX & Bhad Bhabie),0,5.510000000000001,72.3,64.8,0.0036099999999999995,11,29.799999999999997,-6.522,0,4.26,151.035,36.9,2018-11-30,57,Clean Bandit,Playboy Style (feat. Charli XCX & Bhad Bhabie),0,0,0,3.6677833333333334,0,0,1,0,1
Clean Bandit: Beautiful (feat. DaVido & Love Ssega),0,0.328,69.6,74.1,0.008809999999999998,7,12.9,-6.12,0,3.6700000000000004,110.012,41.3,2018-11-30,45,Clean Bandit,Beautiful (feat. DaVido & Love Ssega),0,0,0,3.7382166666666667,0,0,1,0,1
Clean Bandit: Tears (feat. Louisa Johnson),0,4.41,43.0,74.1,0.0,5,11.7,-4.355,0,5.83,130.833,29.7,2018-11-30,51,Clean Bandit,Tears (feat. Louisa Johnson),0,0,0,3.8011166666666667,0,0,1,0,1
Marco Mengoni: Voglio,0,1.27,66.4,88.9,0.004620000000000001,4,15.299999999999999,-3.998,0,4.9799999999999995,103.007,67.6,2018-11-30,53,Marco Mengoni,Voglio,0,0,0,3.3417833333333333,0,1,0,0,1
Marco Mengoni: Hola (I Say) (feat. Tom Walker),0,24.4,53.29999999999999,66.9,0.0,2,9.65,-4.875,1,4.65,145.721,14.099999999999998,2018-11-30,64,Marco Mengoni,Hola (I Say) (feat. Tom Walker),0,0,0,3.7911166666666665,0,1,0,0,1
Marco Mengoni: Buona Vita,0,2.21,85.9,73.6,0.0,8,7.9399999999999995,-3.9989999999999997,1,19.5,82.477,76.3,2018-11-30,46,Marco Mengoni,Buona Vita,0,0,0,3.201783333333333,0,1,0,0,1
Marco Mengoni: Muhammad Ali,0,5.7700000000000005,67.2,83.0,0.0,4,13.699999999999998,-5.428999999999999,0,6.43,99.977,47.0,2018-11-30,68,Marco Mengoni,Muhammad Ali,0,0,0,3.1231166666666668,0,1,0,0,1
Marco Mengoni: La casa azul,0,10.3,74.2,81.4,0.0,8,48.0,-4.898,0,14.099999999999998,170.03900000000002,70.7,2018-11-30,44,Marco Mengoni,La casa azul,0,0,0,3.21045,0,1,0,0,1
Marco Mengoni: Mille lire,0,8.15,73.8,61.9,0.000114,0,20.3,-6.978,0,4.5600000000000005,135.971,61.3,2018-11-30,43,Marco Mengoni,Mille lire,0,0,0,3.1702166666666667,0,1,0,0,1
Marco Mengoni: Intro della ragione,0,93.8,29.4,18.8,89.9,5,12.6,-17.656,1,4.0,82.43700000000001,27.500000000000004,2018-11-30,35,Marco Mengoni,Intro della ragione,0,0,0,1.5637833333333333,0,1,0,0,1
Marco Mengoni: La ragione del mondo,0,70.8,48.2,36.6,0.0,5,10.7,-7.492000000000001,1,2.73,82.912,14.899999999999999,2018-11-30,39,Marco Mengoni,La ragione del mondo,0,0,0,3.44355,0,1,0,0,1
Marco Mengoni: Amalia Fado (feat. Vanessa Da Mata & Selton),0,16.2,51.6,80.6,0.0,11,23.2,-5.474,0,15.9,119.529,66.4,2018-11-30,39,Marco Mengoni,Amalia Fado (feat. Vanessa Da Mata & Selton),0,0,0,3.1806666666666668,0,1,0,0,1
Marco Mengoni: Rivoluzione,0,0.299,77.0,83.1,0.0,8,8.0,-5.0169999999999995,0,9.1,107.93700000000001,61.7,2018-11-30,36,Marco Mengoni,Rivoluzione,0,0,0,3.46155,0,1,0,0,1
Marco Mengoni: Everest,0,10.8,66.9,68.9,0.0,5,8.48,-4.658,0,3.7600000000000002,105.98100000000001,25.0,2018-11-30,38,Marco Mengoni,Everest,0,0,0,3.574666666666667,0,1,0,0,1
Marco Mengoni: I giorni di domani,0,51.6,51.0,59.20000000000001,0.0008250000000000001,7,12.6,-7.421,1,2.81,101.96700000000001,11.6,2018-11-30,36,Marco Mengoni,I giorni di domani,0,0,0,4.15155,0,1,0,0,1
Marco Mengoni: Atlantico,0,5.11,53.29999999999999,90.0,0.0,11,34.2,-4.5169999999999995,1,16.4,195.838,85.4,2018-11-30,38,Marco Mengoni,Atlantico,0,0,0,3.40445,0,1,0,0,1
Marco Mengoni: Hola,0,27.399999999999995,54.2,62.6,0.0,2,9.69,-5.545,1,3.27,73.109,19.8,2018-11-30,54,Marco Mengoni,Hola,0,0,0,3.816883333333333,0,1,0,0,1
Marco Mengoni: Dialogo tra due pazzi,0,31.6,73.9,56.3,0.0,0,9.3,-6.749,1,4.67,112.50200000000001,36.1,2018-11-30,35,Marco Mengoni,Dialogo tra due pazzi,0,0,0,3.977333333333333,0,1,0,0,1
Meek Mill: Intro,1,5.57,67.8,76.0,0.0,1,35.9,-5.546,1,22.1,96.044,24.0,2018-11-30,61,Meek Mill,Intro,0,0,0,3.5567,1,0,0,0,0
Meek Mill: Trauma,1,2.8400000000000003,68.2,63.9,0.0,8,19.7,-4.406000000000001,1,29.2,89.09,18.3,2018-11-30,55,Meek Mill,Trauma,0,0,0,3.97005,1,0,0,0,0
Meek Mill: Uptown Vibes (feat. Fabolous & Anuel AA),1,4.590000000000001,65.5,83.5,0.0,1,40.9,-3.451,1,5.9,91.035,16.5,2018-11-30,64,Meek Mill,Uptown Vibes (feat. Fabolous & Anuel AA),0,0,0,3.1735333333333333,1,0,0,0,0
Meek Mill: On Me (feat. Cardi B),0,4.82,86.4,66.6,0.0,1,13.4,-5.525,1,23.4,132.12,53.79999999999999,2018-11-30,63,Meek Mill,On Me (feat. Cardi B),0,0,0,3.7501333333333333,1,0,0,0,0
Meek Mill: What's Free (feat. Rick Ross & Jay Z),1,0.0322,51.1,71.8,0.0,11,11.1,-6.292999999999999,0,40.4,166.42,26.700000000000003,2018-11-30,62,Meek Mill,What's Free (feat. Rick Ross & Jay Z),0,0,0,6.047316666666666,1,0,0,0,0
Meek Mill: Respect The Game,1,8.709999999999999,60.3,67.0,0.0,2,32.6,-4.809,1,25.0,89.84200000000001,15.9,2018-11-30,57,Meek Mill,Respect The Game,0,0,0,3.20165,1,0,0,0,0
"Meek Mill: Splash Warning (feat. Future, Roddy Ricch and Young Thug)",1,0.807,76.6,70.3,0.0,10,6.18,-5.877000000000001,0,16.3,163.06,33.1,2018-11-30,56,Meek Mill,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",0,0,0,2.80825,1,0,0,0,0
Meek Mill: Championships,1,7.86,48.8,80.3,0.0,6,21.5,-4.165,0,20.5,167.329,31.900000000000002,2018-11-30,56,Meek Mill,Championships,0,0,0,4.362383333333334,1,0,0,0,0
Meek Mill: Going Bad (feat. Drake),0,25.900000000000002,88.9,49.6,0.0,4,25.2,-6.365,0,9.049999999999999,86.00299999999999,54.400000000000006,2018-11-30,84,Meek Mill,Going Bad (feat. Drake),0,0,0,3.0087,1,0,0,0,0
Meek Mill: Almost Slipped,1,24.6,49.0,65.1,0.0,8,23.3,-6.24,1,25.1,164.213,46.0,2018-11-30,55,Meek Mill,Almost Slipped,0,0,0,4.113216666666666,1,0,0,0,0
Meek Mill: Tic Tac Toe (feat. Kodak Black),1,0.902,82.1,72.0,0.0007070000000000001,10,15.8,-4.606,0,22.2,150.039,28.499999999999996,2018-11-30,58,Meek Mill,Tic Tac Toe (feat. Kodak Black),0,0,0,3.087683333333333,1,0,0,0,0
Meek Mill: 24/7 (feat. Ella Mai),0,1.35,65.7,71.1,0.0,0,22.1,-5.355,1,37.4,86.95700000000001,36.8,2018-11-30,70,Meek Mill,24/7 (feat. Ella Mai),0,0,0,3.6920333333333333,1,0,0,0,0
Meek Mill: Oodles O' Noodles Babies,1,59.3,60.9,83.6,0.0,4,46.6,-3.4419999999999997,0,26.400000000000002,72.09899999999999,58.4,2018-11-30,54,Meek Mill,Oodles O' Noodles Babies,0,0,0,3.0212333333333334,1,0,0,0,0
Meek Mill: Pay You Back (feat. 21 Savage),1,3.0,82.1,69.4,0.0,9,41.1,-5.169,1,22.9,85.04700000000001,23.0,2018-11-30,58,Meek Mill,Pay You Back (feat. 21 Savage),0,0,0,3.92105,1,0,0,0,0
Meek Mill: 100 Summers,0,17.1,48.1,48.3,0.0,4,9.64,-8.174,0,33.1,79.012,45.3,2018-11-30,54,Meek Mill,100 Summers,0,0,0,2.730566666666667,1,0,0,0,0
Meek Mill: Wit The Shits (W.T.S) [feat. Melii],0,0.735,75.6,81.4,0.0,0,14.3,-5.398,1,4.16,146.99,70.9,2018-11-30,56,Meek Mill,Wit The Shits (W.T.S) [feat. Melii],0,0,0,2.8423166666666666,1,0,0,0,0
Meek Mill: Stuck In My Ways,0,14.7,70.3,70.1,0.0,1,27.0,-4.763999999999999,1,15.9,139.944,55.60000000000001,2018-11-30,53,Meek Mill,Stuck In My Ways,0,0,0,3.1914333333333333,1,0,0,0,0
Meek Mill: Dangerous (feat. Jeremih and PnB Rock),0,4.67,73.4,49.3,0.0,0,4.77,-7.528,1,30.8,86.04299999999999,56.2,2018-11-30,62,Meek Mill,Dangerous (feat. Jeremih and PnB Rock),0,0,0,3.8958333333333335,1,0,0,0,0
Meek Mill: Cold Hearted II,0,3.7699999999999996,29.600000000000005,78.1,0.0,6,80.5,-7.148,1,45.1,77.27,36.7,2018-11-30,55,Meek Mill,Cold Hearted II,0,0,0,5.031166666666667,1,0,0,0,0
Mel Parsons: Blame,0,72.9,41.3,50.9,0.428,11,11.2,-11.175,1,6.36,79.885,30.4,2018-11-30,9,Mel Parsons,Blame,0,0,1,3.470266666666667,0,0,0,0,0
Mel Parsons: I Got the Lonely,0,3.58,54.2,61.8,0.0,10,13.3,-6.47,1,3.6700000000000004,77.124,50.0,2018-11-30,22,Mel Parsons,I Got the Lonely,0,0,1,3.042466666666667,0,0,0,0,0
Mel Parsons: Glass Heart,0,75.3,42.7,37.5,0.000867,0,20.6,-7.087000000000001,1,2.94,115.08,19.9,2018-11-30,8,Mel Parsons,Glass Heart,0,0,1,3.1469666666666667,0,0,0,0,0
Mel Parsons: Just 'Cause You Don't Want Me,0,1.22,67.3,74.7,0.0,0,9.24,-6.629,1,3.01,128.36700000000002,55.39999999999999,2018-11-30,17,Mel Parsons,Just 'Cause You Don't Want Me,0,0,1,3.3316333333333334,0,0,0,0,0
Mel Parsons: Deadwood,0,49.4,61.3,34.2,0.030899999999999997,0,10.1,-8.679,1,2.75,121.18299999999999,29.299999999999997,2018-11-30,7,Mel Parsons,Deadwood,0,0,1,3.94125,0,0,0,0,0
