,track,artist,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,duration_ms,release_date,id,artist_id,track_id,popularity,analysis_url,time_signature,track_href,type,uri,index,matches
9524,Tell Her,Michl,0.955,0.345,0.244,0.00861,9,0.0846,-13.037,1,0.043,125.163,0.117,143329,2018-06-27,0guNjayAfHBgG1BPhkhT3d,0qG3lxHmrUeKzL1BJJ7IBN,0guNjayAfHBgG1BPhkhT3d,48,https://api.spotify.com/v1/audio-analysis/0guNjayAfHBgG1BPhkhT3d,4,https://api.spotify.com/v1/tracks/0guNjayAfHBgG1BPhkhT3d,audio_features,spotify:track:0guNjayAfHBgG1BPhkhT3d,Tell Her Michl,Tell Me You Love Me Demi Lovato
9525,FIGHTER,Saba,0.579,0.542,0.442,0.000497,0,0.124,-8.763,1,0.369,78.111,0.321,282467,2018-04-05,1raxsVXIs7WrI8apWGkWDk,7Hjbimq43OgxaBRpFXic4x,1raxsVXIs7WrI8apWGkWDk,45,https://api.spotify.com/v1/audio-analysis/1raxsVXIs7WrI8apWGkWDk,1,https://api.spotify.com/v1/tracks/1raxsVXIs7WrI8apWGkWDk,audio_features,spotify:track:1raxsVXIs7WrI8apWGkWDk,FIGHTER Saba,
9526,Lighthouse,Leavv,0.426,0.753,0.0671,0.954,9,0.076,-21.444,1,0.043,120.018,0.647,139275,2018-09-05,5PGFL3hRcSVOGqHH5tSp8S,7sNw4pNLLJNGrU62O80WGE,5PGFL3hRcSVOGqHH5tSp8S,48,https://api.spotify.com/v1/audio-analysis/5PGFL3hRcSVOGqHH5tSp8S,4,https://api.spotify.com/v1/tracks/5PGFL3hRcSVOGqHH5tSp8S,audio_features,spotify:track:5PGFL3hRcSVOGqHH5tSp8S,Lighthouse Leavv,
9527,Poolside Manor,88rising,0.417,0.588,0.541,0.0,10,0.107,-7.212,1,0.0626,77.478,0.0816,170527,2018-07-20,6XexzlVsjQOuNQ5pcfWOdq,1AhjOkOLkbHUfcHDSErXQs,6XexzlVsjQOuNQ5pcfWOdq,48,https://api.spotify.com/v1/audio-analysis/6XexzlVsjQOuNQ5pcfWOdq,4,https://api.spotify.com/v1/tracks/6XexzlVsjQOuNQ5pcfWOdq,audio_features,spotify:track:6XexzlVsjQOuNQ5pcfWOdq,Poolside Manor 88rising,
9528,Evil Twin,Krrum,0.0723,0.704,0.452,0.00162,2,0.0433,-8.187,1,0.1,88.02,0.312,220036,2018-06-15,4mrB2Y8HB8SdT566tomnUx,1qxSVLNqRcdhXPkE6suUlN,4mrB2Y8HB8SdT566tomnUx,43,https://api.spotify.com/v1/audio-analysis/4mrB2Y8HB8SdT566tomnUx,4,https://api.spotify.com/v1/tracks/4mrB2Y8HB8SdT566tomnUx,audio_features,spotify:track:4mrB2Y8HB8SdT566tomnUx,Evil Twin Krrum,
9529,Softly It Goes,enjo,0.573,0.834,0.265,0.814,2,0.15,-18.448,1,0.201,78.003,0.156,92308,2018-07-27,4wKwwPyZkUTSepORGw3k3T,0diyNvnhXZMJZiLaV25Lc4,4wKwwPyZkUTSepORGw3k3T,44,https://api.spotify.com/v1/audio-analysis/4wKwwPyZkUTSepORGw3k3T,4,https://api.spotify.com/v1/tracks/4wKwwPyZkUTSepORGw3k3T,audio_features,spotify:track:4wKwwPyZkUTSepORGw3k3T,Softly It Goes enjo,Feel It Still Portugal. The Man
9530,King of Glory (feat. Shana Wilson-Williams),Todd Dulaney,0.117,0.219,0.486,0.0,4,0.114,-7.73,1,0.044,166.348,0.119,414022,2018-01-19,5JX8IxJBDxEAFF5xGwK2SK,41OAtBkqAXVdMlteKlhrZz,5JX8IxJBDxEAFF5xGwK2SK,44,https://api.spotify.com/v1/audio-analysis/5JX8IxJBDxEAFF5xGwK2SK,3,https://api.spotify.com/v1/tracks/5JX8IxJBDxEAFF5xGwK2SK,audio_features,spotify:track:5JX8IxJBDxEAFF5xGwK2SK,King of Glory (feat. Shana Wilson-Williams) Todd Dulaney,Shape Of You Ed Sheeran
9531,Americans,Janelle Monáe,0.00389,0.73,0.766,0.0482,9,0.0829,-6.213,1,0.0475,100.017,0.14,246357,2018-04-27,5KE6acpiakjqiIskbWVfxB,6ueGR6SWhUJfvEhqkvMsVs,5KE6acpiakjqiIskbWVfxB,46,https://api.spotify.com/v1/audio-analysis/5KE6acpiakjqiIskbWVfxB,4,https://api.spotify.com/v1/tracks/5KE6acpiakjqiIskbWVfxB,audio_features,spotify:track:5KE6acpiakjqiIskbWVfxB,Americans Janelle Monáe,
9532,All Mine (feat. Eleven),Sense,0.476,0.673,0.653,0.0,0,0.0962,-8.663,1,0.103,148.047,0.578,228661,2018-10-19,5eo17FyVt2dGxh1wnjxLpd,3yaZAm6FOMbQr8DeeHMPPA,5eo17FyVt2dGxh1wnjxLpd,46,https://api.spotify.com/v1/audio-analysis/5eo17FyVt2dGxh1wnjxLpd,4,https://api.spotify.com/v1/tracks/5eo17FyVt2dGxh1wnjxLpd,audio_features,spotify:track:5eo17FyVt2dGxh1wnjxLpd,All Mine (feat. Eleven) Sense,All I Want For Christmas Is You Mariah Carey
9533,Nervous Energy,Glades,0.191,0.709,0.798,2.87e-05,10,0.129,-4.112,1,0.0636,156.102,0.843,195813,2018-11-02,5jERuAS2m7aGGTlmU3mgsp,14rP13jdQNgQvuPA2AkBgm,5jERuAS2m7aGGTlmU3mgsp,45,https://api.spotify.com/v1/audio-analysis/5jERuAS2m7aGGTlmU3mgsp,4,https://api.spotify.com/v1/tracks/5jERuAS2m7aGGTlmU3mgsp,audio_features,spotify:track:5jERuAS2m7aGGTlmU3mgsp,Nervous Energy Glades,Negative Energy Trippie Redd Featuring Kodie Shane
9534,Lord Knows (feat. Justin Adams),Upchurch,0.334,0.768,0.766,0.0,6,0.115,-3.697,1,0.0891,129.985,0.676,192923,2018-01-30,6ECavWiIYWE2Anxm81t06u,2pSObt5Fk8izuX8ZfI3jRn,6ECavWiIYWE2Anxm81t06u,42,https://api.spotify.com/v1/audio-analysis/6ECavWiIYWE2Anxm81t06u,4,https://api.spotify.com/v1/tracks/6ECavWiIYWE2Anxm81t06u,audio_features,spotify:track:6ECavWiIYWE2Anxm81t06u,Lord Knows (feat. Justin Adams) Upchurch,Filthy Justin Timberlake
9535,Losing My Mind - Mandal & Forbes Remix,Philip George,0.0105,0.758,0.749,0.00558,10,0.0422,-5.663,0,0.057,121.975,0.887,268525,2018-05-04,0rkVQ8MzzfX40xtNkC6hjA,0Q9slhIaEgg190iG8udYIV,0rkVQ8MzzfX40xtNkC6hjA,56,https://api.spotify.com/v1/audio-analysis/0rkVQ8MzzfX40xtNkC6hjA,4,https://api.spotify.com/v1/tracks/0rkVQ8MzzfX40xtNkC6hjA,audio_features,spotify:track:0rkVQ8MzzfX40xtNkC6hjA,Losing My Mind - Mandal & Forbes Remix Philip George,Losing Sleep Chris Young
9536,Deep End (feat. JHart),KREAM,0.0563,0.605,0.834,0.0,5,0.119,-5.762,1,0.108,143.024,0.452,189860,2018-05-25,1qkQz3zogqAdHjs15Nkz24,0DdDnziut7wOo6cAYWVZC5,1qkQz3zogqAdHjs15Nkz24,53,https://api.spotify.com/v1/audio-analysis/1qkQz3zogqAdHjs15Nkz24,4,https://api.spotify.com/v1/tracks/1qkQz3zogqAdHjs15Nkz24,audio_features,spotify:track:1qkQz3zogqAdHjs15Nkz24,Deep End (feat. JHart) KREAM,End Game Taylor Swift Featuring Ed Sheeran & Future
9537,Joshua,Dizzy,0.867,0.638,0.433,0.000408,3,0.101,-8.093,1,0.0483,104.801,0.16,211827,2018-08-17,30JioSOTmJt5IMMWX6V5at,0g3BS5QoR5r6pOAg1tvwXv,30JioSOTmJt5IMMWX6V5at,42,https://api.spotify.com/v1/audio-analysis/30JioSOTmJt5IMMWX6V5at,4,https://api.spotify.com/v1/tracks/30JioSOTmJt5IMMWX6V5at,audio_features,spotify:track:30JioSOTmJt5IMMWX6V5at,Joshua Dizzy,
9538,Holidays,Shordie Shordie,0.0475,0.673,0.738,6.28e-05,6,0.567,-7.669,0,0.166,164.029,0.71,147660,2018-11-24,60bPQ7VYQCPhFT2ovHEu7c,5fyvTyetDr7gvLafBsEEhU,60bPQ7VYQCPhFT2ovHEu7c,42,https://api.spotify.com/v1/audio-analysis/60bPQ7VYQCPhFT2ovHEu7c,4,https://api.spotify.com/v1/tracks/60bPQ7VYQCPhFT2ovHEu7c,audio_features,spotify:track:60bPQ7VYQCPhFT2ovHEu7c,Holidays Shordie Shordie,(There's No Place Like) Home For The Holidays Perry Como
9539,Soy Parrandero,Los Tucanes De Tijuana,0.127,0.679,0.787,1.73e-06,7,0.24,-7.284,1,0.0579,164.953,0.776,205360,2018-03-19,0cX4xQMh43XVhXniwzDfc4,014WIDx7H4BRCHB1faiisK,0cX4xQMh43XVhXniwzDfc4,45,https://api.spotify.com/v1/audio-analysis/0cX4xQMh43XVhXniwzDfc4,3,https://api.spotify.com/v1/tracks/0cX4xQMh43XVhXniwzDfc4,audio_features,spotify:track:0cX4xQMh43XVhXniwzDfc4,Soy Parrandero Los Tucanes De Tijuana,Hardaway Derez De'Shon
9540,At The Hop,Danny & The Juniors,0.699,0.433,0.792,0.0,8,0.179,-9.572,1,0.0581,194.131,0.846,149720,2018-12-07,10Bk0h9A5KOa2AIJSpUds3,6Ahm6X9wSKXitavOvu0XzY,10Bk0h9A5KOa2AIJSpUds3,44,https://api.spotify.com/v1/audio-analysis/10Bk0h9A5KOa2AIJSpUds3,4,https://api.spotify.com/v1/tracks/10Bk0h9A5KOa2AIJSpUds3,audio_features,spotify:track:10Bk0h9A5KOa2AIJSpUds3,At The Hop Danny & The Juniors,Bad At Love Halsey
9541,Right Down The Line,Lucius,0.822,0.802,0.354,2.57e-06,1,0.114,-8.091,0,0.034,119.972,0.418,235872,2018-03-02,2aU77iuoOElIJyXl0YoI9O,1WrqUPWlHN5FXCRcQgrkas,2aU77iuoOElIJyXl0YoI9O,45,https://api.spotify.com/v1/audio-analysis/2aU77iuoOElIJyXl0YoI9O,4,https://api.spotify.com/v1/tracks/2aU77iuoOElIJyXl0YoI9O,audio_features,spotify:track:2aU77iuoOElIJyXl0YoI9O,Right Down The Line Lucius,Let You Down NF
9542,Fuego,Farruko,0.065,0.668,0.881,0.000399,7,0.213,-3.115,0,0.0541,171.975,0.799,202762,2018-02-09,3F48EPyhCUxPCdLw0PhoMZ,329e4yvIujISKGKz1BZZbO,3F48EPyhCUxPCdLw0PhoMZ,50,https://api.spotify.com/v1/audio-analysis/3F48EPyhCUxPCdLw0PhoMZ,4,https://api.spotify.com/v1/tracks/3F48EPyhCUxPCdLw0PhoMZ,audio_features,spotify:track:3F48EPyhCUxPCdLw0PhoMZ,Fuego Farruko,"Krippy Kush Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian"
9543,Best Life,Hardy Caprio,0.211,0.845,0.668,0.0,1,0.122,-6.702,0,0.0447,106.017,0.721,200265,2018-06-28,3wAyZwtyyLMsJNG7Mb17ky,7FqkRutc4zWMrnEAUv3Xwd,3wAyZwtyyLMsJNG7Mb17ky,66,https://api.spotify.com/v1/audio-analysis/3wAyZwtyyLMsJNG7Mb17ky,4,https://api.spotify.com/v1/tracks/3wAyZwtyyLMsJNG7Mb17ky,audio_features,spotify:track:3wAyZwtyyLMsJNG7Mb17ky,Best Life Hardy Caprio,The Way Life Goes Lil Uzi Vert Featuring Nicki Minaj
9544,State I'm In (Acoustic Live),NEEDTOBREATHE,0.171,0.5,0.926,6.45e-05,1,0.705,-4.495,1,0.0496,129.673,0.275,250440,2018-11-16,1nXquMfUt3XgbCnVSgaM7F,610EjgFatGvVPtib97jQ8G,1nXquMfUt3XgbCnVSgaM7F,44,https://api.spotify.com/v1/audio-analysis/1nXquMfUt3XgbCnVSgaM7F,4,https://api.spotify.com/v1/tracks/1nXquMfUt3XgbCnVSgaM7F,audio_features,spotify:track:1nXquMfUt3XgbCnVSgaM7F,State I'm In (Acoustic Live) NEEDTOBREATHE,I Fall Apart Post Malone
9545,Pray (feat. A$AP Ferg),Smokepurpp,0.00738,0.752,0.491,0.0,1,0.111,-7.501,1,0.375,159.966,0.132,156000,2018-04-13,3cYNoOv4SEWPIZmh34JrUv,21dooacK2WGBB5amYvKyfM,3cYNoOv4SEWPIZmh34JrUv,47,https://api.spotify.com/v1/audio-analysis/3cYNoOv4SEWPIZmh34JrUv,4,https://api.spotify.com/v1/tracks/3cYNoOv4SEWPIZmh34JrUv,audio_features,spotify:track:3cYNoOv4SEWPIZmh34JrUv,Pray (feat. A$AP Ferg) Smokepurpp,"Pills And Automobiles Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
9546,Super Freak (feat. Lil Uzi Vert),Shy Glizzy,0.00244,0.785,0.864,0.0,6,0.0545,-5.364,0,0.0729,139.975,0.813,232091,2018-10-12,4BWxam2NKT4KKu7crGUVo3,1DvtabXAjfrMihPP6JQdHs,4BWxam2NKT4KKu7crGUVo3,43,https://api.spotify.com/v1/audio-analysis/4BWxam2NKT4KKu7crGUVo3,4,https://api.spotify.com/v1/tracks/4BWxam2NKT4KKu7crGUVo3,audio_features,spotify:track:4BWxam2NKT4KKu7crGUVo3,Super Freak (feat. Lil Uzi Vert) Shy Glizzy,Gucci Gang Lil Pump
9547,Aurburn Leaves,Shrimpnose,0.969,0.559,0.37,0.291,0,0.108,-12.037,1,0.245,75.51,0.362,75781,2018-09-06,5LFDQDlGm8jKUBHjAl4MXE,6My0aHQrZyz0vqqcf06s1D,5LFDQDlGm8jKUBHjAl4MXE,44,https://api.spotify.com/v1/audio-analysis/5LFDQDlGm8jKUBHjAl4MXE,4,https://api.spotify.com/v1/tracks/5LFDQDlGm8jKUBHjAl4MXE,audio_features,spotify:track:5LFDQDlGm8jKUBHjAl4MXE,Aurburn Leaves Shrimpnose,
9548,Orgy for One,Ninja Sex Party,0.0648,0.578,0.91,0.0,2,0.311,-2.307,1,0.0637,133.055,0.823,203150,2018-08-17,19bZB2AbnfqhLzgO0q9TpC,3jsyANBBy6gOZUSQhiGclx,19bZB2AbnfqhLzgO0q9TpC,46,https://api.spotify.com/v1/audio-analysis/19bZB2AbnfqhLzgO0q9TpC,4,https://api.spotify.com/v1/tracks/19bZB2AbnfqhLzgO0q9TpC,audio_features,spotify:track:19bZB2AbnfqhLzgO0q9TpC,Orgy for One Ninja Sex Party,All I Want For Christmas Is You Mariah Carey
9549,Return,H.1,0.642,0.419,0.228,0.911,9,0.381,-20.135,0,0.181,124.543,0.0624,125806,2018-01-23,2DKynBWf0wfHTRTdJg1drv,3azKf6nXrUCI1RLZkX4Aj6,2DKynBWf0wfHTRTdJg1drv,47,https://api.spotify.com/v1/audio-analysis/2DKynBWf0wfHTRTdJg1drv,4,https://api.spotify.com/v1/tracks/2DKynBWf0wfHTRTdJg1drv,audio_features,spotify:track:2DKynBWf0wfHTRTdJg1drv,Return H.1,1-800-273-8255 Logic Featuring Alessia Cara & Khalid
9550,Sucker's Prayer,The Decemberists,0.00831,0.384,0.697,3.27e-05,9,0.187,-6.196,1,0.0359,149.007,0.551,208960,2018-03-16,3pxhPssdL2SJObXb5hpCRu,7ITd48RbLVpUfheE7B86o2,3pxhPssdL2SJObXb5hpCRu,43,https://api.spotify.com/v1/audio-analysis/3pxhPssdL2SJObXb5hpCRu,4,https://api.spotify.com/v1/tracks/3pxhPssdL2SJObXb5hpCRu,audio_features,spotify:track:3pxhPssdL2SJObXb5hpCRu,Sucker's Prayer The Decemberists,The Weekend SZA
9551,The Only One,Lauren Sanderson,0.13,0.809,0.722,0.0,7,0.118,-4.934,1,0.0692,98.016,0.621,215204,2018-08-24,4ddRgimWGvKnszTqqHssVz,06vRrrjT3DBRkhBlXoBdYj,4ddRgimWGvKnszTqqHssVz,44,https://api.spotify.com/v1/audio-analysis/4ddRgimWGvKnszTqqHssVz,4,https://api.spotify.com/v1/tracks/4ddRgimWGvKnszTqqHssVz,audio_features,spotify:track:4ddRgimWGvKnszTqqHssVz,The Only One Lauren Sanderson,The Weekend SZA
9552,Honest,Jay Wile,0.899,0.432,0.268,0.0,6,0.14,-11.673,0,0.0364,111.418,0.34,202116,2018-03-06,6m3ulfDxbdTj96CCMC7NSk,1VvjB8ztJLmmj2fyL4TkCU,6m3ulfDxbdTj96CCMC7NSk,46,https://api.spotify.com/v1/audio-analysis/6m3ulfDxbdTj96CCMC7NSk,4,https://api.spotify.com/v1/tracks/6m3ulfDxbdTj96CCMC7NSk,audio_features,spotify:track:6m3ulfDxbdTj96CCMC7NSk,Honest Jay Wile,"King's Dead Jay Rock, Kendrick Lamar, Future & James Blake"
9553,MPC Jazz,Emapea,0.069,0.757,0.502,0.895,0,0.0878,-7.501,0,0.078,82.033,0.382,169552,2018-10-17,7A3fWRRElChkhsGAmnSi78,3BiFZY6zbND5L3MEM6niE6,7A3fWRRElChkhsGAmnSi78,49,https://api.spotify.com/v1/audio-analysis/7A3fWRRElChkhsGAmnSi78,4,https://api.spotify.com/v1/tracks/7A3fWRRElChkhsGAmnSi78,audio_features,spotify:track:7A3fWRRElChkhsGAmnSi78,MPC Jazz Emapea,
9554,I Can’t Hold On,GTA,0.00305,0.715,0.758,0.107,4,0.345,-4.797,0,0.152,129.048,0.385,203067,2018-02-09,2e6he0ydsChPv44oTVC7CO,6M7RdR9ZP52h2mfNLmiHtU,2e6he0ydsChPv44oTVC7CO,47,https://api.spotify.com/v1/audio-analysis/2e6he0ydsChPv44oTVC7CO,4,https://api.spotify.com/v1/tracks/2e6he0ydsChPv44oTVC7CO,audio_features,spotify:track:2e6he0ydsChPv44oTVC7CO,I Can’t Hold On GTA,All I Want For Christmas Is You Mariah Carey
9555,Monster In Me,Little Mix,0.645,0.529,0.646,0.0,9,0.134,-4.371,1,0.0822,145.568,0.405,225053,2018-11-16,3xZ9W1VCQYMV7Vq8UV2lAq,3e7awlrlDSwF3iM0WBjGMp,3xZ9W1VCQYMV7Vq8UV2lAq,54,https://api.spotify.com/v1/audio-analysis/3xZ9W1VCQYMV7Vq8UV2lAq,4,https://api.spotify.com/v1/tracks/3xZ9W1VCQYMV7Vq8UV2lAq,audio_features,spotify:track:3xZ9W1VCQYMV7Vq8UV2lAq,Monster In Me Little Mix,Roll In Peace Kodak Black Featuring XXXTENTACION
9556,Done - R3hab Remix,Nikki Vianna,0.0424,0.563,0.902,7.26e-05,7,0.131,-5.922,0,0.413,127.255,0.298,176220,2018-10-20,5GukxVkcnm6wyuw17nYevK,5YyGLejM00snCF1RJKlocJ,5GukxVkcnm6wyuw17nYevK,52,https://api.spotify.com/v1/audio-analysis/5GukxVkcnm6wyuw17nYevK,4,https://api.spotify.com/v1/tracks/5GukxVkcnm6wyuw17nYevK,audio_features,spotify:track:5GukxVkcnm6wyuw17nYevK,Done - R3hab Remix Nikki Vianna,
9557,Demons Are A Girl's Best Friend,Powerwolf,0.000532,0.468,0.933,3.36e-06,1,0.119,-4.658,0,0.0685,143.076,0.392,218080,2018-07-20,5cJJZFR8CtHn5CdKLr17d6,5HFkc3t0HYETL4JeEbDB1v,5cJJZFR8CtHn5CdKLr17d6,42,https://api.spotify.com/v1/audio-analysis/5cJJZFR8CtHn5CdKLr17d6,4,https://api.spotify.com/v1/tracks/5cJJZFR8CtHn5CdKLr17d6,audio_features,spotify:track:5cJJZFR8CtHn5CdKLr17d6,Demons Are A Girl's Best Friend Powerwolf,"Pills And Automobiles Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
9558,Miss Me Memphis,Adam Sanders,0.0384,0.637,0.863,1.14e-06,4,0.331,-4.126,1,0.0425,110.026,0.39,205987,2018-12-14,5yBvZBMeg3zaXhqVk2JxDl,17ewtqMhsRUPRdhpYLzMxg,5yBvZBMeg3zaXhqVk2JxDl,43,https://api.spotify.com/v1/audio-analysis/5yBvZBMeg3zaXhqVk2JxDl,4,https://api.spotify.com/v1/tracks/5yBvZBMeg3zaXhqVk2JxDl,audio_features,spotify:track:5yBvZBMeg3zaXhqVk2JxDl,Miss Me Memphis Adam Sanders,Let Me Go Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt
9559,The Bullet,Carrie Underwood,0.145,0.427,0.678,1.74e-05,1,0.111,-4.006,1,0.0296,137.791,0.158,250533,2018-09-14,68O9iXZDuKbnUQ4uGL1D5s,4xFUf1FHVy696Q1JQZMTRj,68O9iXZDuKbnUQ4uGL1D5s,45,https://api.spotify.com/v1/audio-analysis/68O9iXZDuKbnUQ4uGL1D5s,4,https://api.spotify.com/v1/tracks/68O9iXZDuKbnUQ4uGL1D5s,audio_features,spotify:track:68O9iXZDuKbnUQ4uGL1D5s,The Bullet Carrie Underwood,The Weekend SZA
9560,Is It Really Love,Joe Stone,0.0707,0.657,0.956,3.36e-06,4,0.412,-3.191,0,0.0449,124.951,0.297,165970,2018-02-26,7wo90naUfmLhNzVp1eCc8A,4kwEd1P9j15ZqUVP5zK7Pv,7wo90naUfmLhNzVp1eCc8A,56,https://api.spotify.com/v1/audio-analysis/7wo90naUfmLhNzVp1eCc8A,4,https://api.spotify.com/v1/tracks/7wo90naUfmLhNzVp1eCc8A,audio_features,spotify:track:7wo90naUfmLhNzVp1eCc8A,Is It Really Love Joe Stone,Bad At Love Halsey
9561,Girlfriend,Anderson East,0.00986,0.55,0.917,6.75e-05,10,0.212,-4.298,1,0.189,95.075,0.501,173107,2018-01-12,0usJbmjMMRdC89y8sUsldR,5q6z6GTth6lMbL9I8CAgby,0usJbmjMMRdC89y8sUsldR,47,https://api.spotify.com/v1/audio-analysis/0usJbmjMMRdC89y8sUsldR,4,https://api.spotify.com/v1/tracks/0usJbmjMMRdC89y8sUsldR,audio_features,spotify:track:0usJbmjMMRdC89y8sUsldR,Girlfriend Anderson East,"Break Up With Your Girlfriend, I'm Bored Ariana Grande"
9562,People Get Old,Lori McKenna,0.216,0.619,0.446,1.16e-05,8,0.154,-10.69,1,0.034,80.955,0.45,222280,2018-07-20,2Tm7nXWJouomHeRN9bT6IK,1OV5mEATxtVma7fleFaUyl,2Tm7nXWJouomHeRN9bT6IK,44,https://api.spotify.com/v1/audio-analysis/2Tm7nXWJouomHeRN9bT6IK,4,https://api.spotify.com/v1/tracks/2Tm7nXWJouomHeRN9bT6IK,audio_features,spotify:track:2Tm7nXWJouomHeRN9bT6IK,People Get Old Lori McKenna,Get You Daniel Caesar Featuring Kali Uchis
9563,icarus,EDEN,0.696,0.411,0.539,0.00154,7,0.0863,-6.37,0,0.113,134.304,0.247,405333,2018-01-19,6pPPm7T9JJOGdfjCTct54l,1t20wYnTiAT0Bs7H1hv9Wt,6pPPm7T9JJOGdfjCTct54l,47,https://api.spotify.com/v1/audio-analysis/6pPPm7T9JJOGdfjCTct54l,4,https://api.spotify.com/v1/tracks/6pPPm7T9JJOGdfjCTct54l,audio_features,spotify:track:6pPPm7T9JJOGdfjCTct54l,icarus EDEN,
9564,Cómo Le Digo,Khea,0.181,0.69,0.385,0.0,0,0.236,-8.444,1,0.0817,129.958,0.19,226101,2018-04-10,0K0soSt52EhMS9FohRObdK,4m6ubhNsdwF4psNf3R8kwR,0K0soSt52EhMS9FohRObdK,62,https://api.spotify.com/v1/audio-analysis/0K0soSt52EhMS9FohRObdK,4,https://api.spotify.com/v1/tracks/0K0soSt52EhMS9FohRObdK,audio_features,spotify:track:0K0soSt52EhMS9FohRObdK,Cómo Le Digo Khea,
9565,Rules,Khruangbin,0.0215,0.576,0.511,0.804,7,0.563,-11.005,1,0.0384,74.036,0.812,269033,2018-01-26,6KqKiPBc43L5dLfsem5eU9,2mVVjNmdjXZZDvhgQWiakk,6KqKiPBc43L5dLfsem5eU9,44,https://api.spotify.com/v1/audio-analysis/6KqKiPBc43L5dLfsem5eU9,4,https://api.spotify.com/v1/tracks/6KqKiPBc43L5dLfsem5eU9,audio_features,spotify:track:6KqKiPBc43L5dLfsem5eU9,Rules Khruangbin,
9567,Racks Like This (feat Moneybagg Yo),K CAMP,0.0414,0.934,0.739,4.17e-06,0,0.156,-6.036,0,0.0708,129.998,0.83,184800,2018-03-23,0RYyJZxgtwVrveWbRzcTAO,5bgfj5zUoWpyeVatGDjn6H,0RYyJZxgtwVrveWbRzcTAO,43,https://api.spotify.com/v1/audio-analysis/0RYyJZxgtwVrveWbRzcTAO,4,https://api.spotify.com/v1/tracks/0RYyJZxgtwVrveWbRzcTAO,audio_features,spotify:track:0RYyJZxgtwVrveWbRzcTAO,Racks Like This (feat Moneybagg Yo) K CAMP,Like I Loved You Brett Young
9568,Miss You,Eric Nam,0.522,0.846,0.57,0.0,7,0.148,-5.735,0,0.0743,108.025,0.785,172635,2018-10-30,2Q6vn3Pz85m9ttt9mOm5qZ,2FLqlgckDKdmpBrvLAT5BM,2Q6vn3Pz85m9ttt9mOm5qZ,52,https://api.spotify.com/v1/audio-analysis/2Q6vn3Pz85m9ttt9mOm5qZ,4,https://api.spotify.com/v1/tracks/2Q6vn3Pz85m9ttt9mOm5qZ,audio_features,spotify:track:2Q6vn3Pz85m9ttt9mOm5qZ,Miss You Eric Nam,All I Want For Christmas Is You Mariah Carey
9569,Sauce It Up,Lil Uzi Vert,0.0715,0.813,0.528,0.0,6,0.125,-6.305,0,0.313,79.532,0.131,207039,2018-02-16,2V2URIj73ZFksArTldfkRW,4O15NlyKLIASxsJ0PrXPfz,2V2URIj73ZFksArTldfkRW,45,https://api.spotify.com/v1/audio-analysis/2V2URIj73ZFksArTldfkRW,4,https://api.spotify.com/v1/tracks/2V2URIj73ZFksArTldfkRW,audio_features,spotify:track:2V2URIj73ZFksArTldfkRW,Sauce It Up Lil Uzi Vert,The Way Life Goes Lil Uzi Vert Featuring Nicki Minaj
9570,Fun and Games,Kelsea Ballerini,0.108,0.665,0.732,0.0,1,0.107,-5.981,0,0.111,90.007,0.604,180760,2018-10-26,2YF2YVRaVBbX8rLjb4HPkx,3RqBeV12Tt7A8xH3zBDDUF,2YF2YVRaVBbX8rLjb4HPkx,44,https://api.spotify.com/v1/audio-analysis/2YF2YVRaVBbX8rLjb4HPkx,4,https://api.spotify.com/v1/tracks/2YF2YVRaVBbX8rLjb4HPkx,audio_features,spotify:track:2YF2YVRaVBbX8rLjb4HPkx,Fun and Games Kelsea Ballerini,"Pills And Automobiles Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
9571,A Reminder (East Forest Remix),Trevor Hall,0.373,0.554,0.476,0.00107,2,0.372,-11.496,1,0.0461,139.455,0.337,285161,2018-08-10,3kEJ2teFzjpSrDgpKVgPPr,3RMHexittaAZkf8zukkZB8,3kEJ2teFzjpSrDgpKVgPPr,45,https://api.spotify.com/v1/audio-analysis/3kEJ2teFzjpSrDgpKVgPPr,3,https://api.spotify.com/v1/tracks/3kEJ2teFzjpSrDgpKVgPPr,audio_features,spotify:track:3kEJ2teFzjpSrDgpKVgPPr,A Reminder (East Forest Remix) Trevor Hall,"Pills And Automobiles Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
9572,Ghosts,A L E X,0.871,0.702,0.312,0.952,1,0.107,-15.294,1,0.13,80.007,0.579,140266,2018-06-18,7M8JTsapCmde1ixbq4WWUX,3nCJkmgdZQ6l8o828Y3vNQ,7M8JTsapCmde1ixbq4WWUX,47,https://api.spotify.com/v1/audio-analysis/7M8JTsapCmde1ixbq4WWUX,4,https://api.spotify.com/v1/tracks/7M8JTsapCmde1ixbq4WWUX,audio_features,spotify:track:7M8JTsapCmde1ixbq4WWUX,Ghosts A L E X,No Limit G-Eazy Featuring A$AP Rocky & Cardi B
